ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-08-27 04:04:33,897552,3819700,LoL: Nongshim Red Force vs BNK FEARX - Game 1 Winner,map,1,2026-08-27 08:00:00,235.4,Nongshim Red Force,113150407703406091575597706908560231182979308873898020918863365428900654525209,0.54,0.55,0.545,0.01,1937.91,4107.86,5188.33,10137.66,10812.93,12451.24,27,28,8104.130993999999
2026-08-27 04:04:33,897552,3819700,LoL: Nongshim Red Force vs BNK FEARX - Game 1 Winner,map,1,2026-08-27 08:00:00,235.4,BNK FEARX,39175235008182943246896745155154638327139161191965469317355221048015530907439,0.45,0.46,0.455,0.01,8264.17,8772.01,9906.7,1678.34,3730.39,4835.14,28,27,8104.130993999999
2026-08-27 04:04:33,897552,3819701,LoL: Nongshim Red Force vs BNK FEARX - Game 2 Winner,map,2,2026-08-27 08:00:00,235.4,Nongshim Red Force,106801300376775369346505674152452291711523450159976181234240394611424703324038,0.53,0.54,0.535,0.01,1143.71,3018.08,4321.49,1561.14,14535.88,16107.83,21,24,544.1600000000001
2026-08-27 04:04:33,897552,3819701,LoL: Nongshim Red Force vs BNK FEARX - Game 2 Winner,map,2,2026-08-27 08:00:00,235.4,BNK FEARX,40423110069595739577052558082945999747973105507284545184086080036748020451561,0.46,0.47,0.465,0.01,1302.95,11479.32,12572.37,1054.58,2874.21,4284.8,24,21,544.1600000000001
2026-08-27 04:04:33,897552,3819702,LoL: Nongshim Red Force vs BNK FEARX - Game 3 Winner,map,3,2026-08-27 08:00:00,235.4,Nongshim Red Force,103709885340384224421858412659588742860816147024274320091417589807542753963721,0.55,0.56,0.555,0.01,54.34,1614.24,3326.43,3416.12,3548.18,3548.18,23,22,5
2026-08-27 04:04:33,897552,3819702,LoL: Nongshim Red Force vs BNK FEARX - Game 3 Winner,map,3,2026-08-27 08:00:00,235.4,BNK FEARX,102540856790246267608507096385596615773574790125634990180572906540644105675370,0.44,0.45,0.445,0.01,2623.44,2717.38,2717.38,45.19,1455.29,3114.31,22,23,5
2026-08-27 04:04:33,897552,3819703,LoL: Nongshim Red Force vs BNK FEARX - Game 4 Winner,map,4,2026-08-27 08:00:00,235.4,Nongshim Red Force,64186349535880579230636109214704494783476030489073373333353460087494089513942,0.5,0.52,0.51,0.02,17.3,67.74,130.11,59.84,73.34,205.88,23,22,19.803919999999998
2026-08-27 04:04:33,897552,3819703,LoL: Nongshim Red Force vs BNK FEARX - Game 4 Winner,map,4,2026-08-27 08:00:00,235.4,BNK FEARX,64406854908708467757108414913591284175675148519245150518493578319388868961912,0.48,0.5,0.49,0.02,53.46,64.96,167.07,17.81,73.7,149.05,22,23,19.803919999999998
2026-08-27 04:04:33,897552,3819704,LoL: Nongshim Red Force vs BNK FEARX (BO5) - LCK Play-In,series,,2026-08-27 08:00:00,235.4,Nongshim Red Force,59117402421846390716056394897803981743620133681003450876543534827345244703741,0.56,0.57,0.565,0.01,47821.21,54449.51,54527.47,38594.5,77010.28,86928.54,42,39,69481.978366
2026-08-27 04:04:33,897552,3819704,LoL: Nongshim Red Force vs BNK FEARX (BO5) - LCK Play-In,series,,2026-08-27 08:00:00,235.4,BNK FEARX,7257971095558485175463146718745887694029843899503613839940889058637668597168,0.43,0.44,0.435,0.01,28945.63,55419.95,61744.99,37814.77,43578.7,43651.9,39,42,69481.978366
2026-08-27 04:04:33,897552,3819705,Games Total: O/U 3.5,total_games,,2026-08-27 08:00:00,235.4,Over,36365175889255983750830163288451781983404694404371020612902184455356773645010,0.74,0.75,0.745,0.01,1288.08,5719.11,6075.19,27122.77,28584.45,29452.66,18,15,2983.6239899999996
2026-08-27 04:04:33,897552,3819705,Games Total: O/U 3.5,total_games,,2026-08-27 08:00:00,235.4,Under,6949920279645071680707360712939432617545943258852288440667270853728022168790,0.25,0.26,0.255,0.01,8605.52,9029.42,9260.21,470.95,2279.41,2433.75,15,18,2983.6239899999996
2026-08-27 04:04:33,897552,3819706,Games Total: O/U 4.5,total_games,,2026-08-27 08:00:00,235.4,Over,65483848389408150215649493836154957207087570688522773708704138118182826521664,0.35,0.36,0.355,0.01,1522.26,2015.71,3155.41,586.01,13739.16,13912.18,19,11,246.765982
2026-08-27 04:04:33,897552,3819706,Games Total: O/U 4.5,total_games,,2026-08-27 08:00:00,235.4,Under,23633719939234264034860631101497284971343866528613163407841431258563624096215,0.64,0.65,0.645,0.01,1033.32,21635.23,21893.54,2894.33,3932.01,6574.1,11,19,246.765982
2026-08-27 04:04:33,897552,3819707,Game Handicap: NS (-1.5) vs BNK FEARX (+1.5),handicap,,2026-08-27 08:00:00,235.4,Nongshim Red Force,55012554452040559859420115154952197608039207493186066646826224646812031696283,0.39,0.4,0.395,0.01,2782.32,3873.23,4354.42,5327.07,21964.52,21982.52,19,16,4045.8419820000004
2026-08-27 04:04:33,897552,3819707,Game Handicap: NS (-1.5) vs BNK FEARX (+1.5),handicap,,2026-08-27 08:00:00,235.4,BNK FEARX,53296013434578806802882104847378678450032570757628139430117291169356274757842,0.6,0.61,0.605,0.01,7954.26,30922.04,30944.04,4527.19,6423.46,7319.1,16,19,4045.8419820000004
2026-08-27 04:04:33,897552,3819708,Game Handicap: NS (-2.5) vs BNK FEARX (+2.5),handicap,,2026-08-27 08:00:00,235.4,Nongshim Red Force,45978377265961848602102938674536174589945309716247896898854627936675247598356,0.17,0.18,0.175,0.01,16.41,276.06,569.77,237.25,385.71,505.17,15,18,577.045477
2026-08-27 04:04:33,897552,3819708,Game Handicap: NS (-2.5) vs BNK FEARX (+2.5),handicap,,2026-08-27 08:00:00,235.4,BNK FEARX,88836943636039263071753477826072109857251097034850707160245126995336381818137,0.82,0.83,0.825,0.01,1066.98,1645.87,2069.41,83.01,1650.89,3753.38,18,15,577.045477
2026-08-27 04:04:33,897552,3819709,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-08-27 08:00:00,235.4,Yes,44428871531931549473897191381265850719758626484755625387866850446608385060984,0.09,0.14,0.115,0.05,2.6,2.6,2.6,9.06,19.42,19.42,4,6,
2026-08-27 04:04:33,897552,3819709,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-08-27 08:00:00,235.4,No,12454302959699576641899223503600884368335411541532497497281208202820904243231,0.86,0.91,0.885,0.05,52.33,106.74,106.74,26.25,26.25,26.25,6,4,
2026-08-27 04:04:33,897552,3819710,Game 1: Both Teams Slay a Dragon?,prop,1,2026-08-27 08:00:00,235.4,Yes,61100525816096372457105376743086194483374613693426098671997743126514410176458,0.01,0.79,0.4,0.78,1.26,1.26,1.26,7.9,73.5,73.5,1,3,1.265819
2026-08-27 04:04:33,897552,3819710,Game 1: Both Teams Slay a Dragon?,prop,1,2026-08-27 08:00:00,235.4,No,93607456882620567054580896757168533020930646762684949691516252135850374980238,0.21,0.99,0.6,0.78,2.1,16.5,16.5,124.94,124.94,124.94,3,1,1.265819
2026-08-27 04:04:33,897552,3819711,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-08-27 08:00:00,235.4,Yes,9667192022497722874047936052151442764428754032020707845675582286825991318267,0.05,0.12,0.085,0.07,1.44,2.74,2.85,5.54,5.54,5.54,4,2,
2026-08-27 04:04:33,897552,3819711,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-08-27 08:00:00,235.4,No,8782548553229991628272591140296727438638177407359340157390316500258080387821,0.88,0.95,0.915,0.07,40.62,40.62,40.62,27.41,88.53,99.77,2,4,
2026-08-27 04:04:33,897552,3819712,Game 1: Any Player Quadra Kill?,prop,1,2026-08-27 08:00:00,235.4,Yes,84210855503701868220942061973416537993318173256499535212942327874668768478047,0.07,0.99,0.53,0.92,3.23,3.23,3.23,4.95,4.95,4.95,2,1,
2026-08-27 04:04:33,897552,3819712,Game 1: Any Player Quadra Kill?,prop,1,2026-08-27 08:00:00,235.4,No,17296383777816880786705370012474748183643382674123595145954428502511462559873,0.01,0.93,0.47,0.92,0.05,0.05,0.05,42.93,42.93,42.93,1,2,
2026-08-27 04:04:33,897552,3819713,Game 1: Any Player Penta Kill?,prop,1,2026-08-27 08:00:00,235.4,Yes,49902331712512004596541380035186871494869950790652616234918185143712565854161,0.01,0.15,0.08,0.14,0.05,0.05,0.05,0.75,0.75,1.75,1,5,
2026-08-27 04:04:33,897552,3819713,Game 1: Any Player Penta Kill?,prop,1,2026-08-27 08:00:00,235.4,No,87512657245107522538189044086406765633764848317786967698932195204692355387869,0.85,0.99,0.92,0.14,4.25,4.25,8.25,4.95,4.95,4.95,5,1,
2026-08-27 04:04:33,897552,3819714,Game 1: Odd/Even Total Kills?,odd_even,1,2026-08-27 08:00:00,235.4,Odd,5472242909456812001373746919200996196194718411651889346571280471901519932823,0.49,0.51,0.5,0.02,163.17,178.98,178.98,130.06,168.16,187.03,8,11,
2026-08-27 04:04:33,897552,3819714,Game 1: Odd/Even Total Kills?,odd_even,1,2026-08-27 08:00:00,235.4,Even,94203305719599191003923614859322455763707987306296467368317412353506304676955,0.49,0.51,0.5,0.02,123.9,156.84,171.97,171.83,190.02,190.02,11,8,
2026-08-27 04:04:33,897552,3819715,Game 2: Both Teams Slay Baron Nashor?,prop,2,2026-08-27 08:00:00,235.4,Yes,20486543049784427948824592922335022714825017367343073758724291859669464958192,0.09,0.14,0.115,0.05,2.6,2.6,2.6,9.06,19.42,19.42,4,6,
2026-08-27 04:04:33,897552,3819715,Game 2: Both Teams Slay Baron Nashor?,prop,2,2026-08-27 08:00:00,235.4,No,77401425222188461610799441956382543230834281022731436279554408940997272284483,0.86,0.91,0.885,0.05,52.33,106.74,106.74,26.25,26.25,26.25,6,4,
2026-08-27 04:04:33,897552,3819716,Game 2: Both Teams Slay a Dragon?,prop,2,2026-08-27 08:00:00,235.4,Yes,5692112648269516625258051240886109057335009462912821551482877413226588889253,0.77,0.87,0.82,0.1,22.21,22.21,22.21,25.1,25.1,25.1,4,4,
2026-08-27 04:04:33,897552,3819716,Game 2: Both Teams Slay a Dragon?,prop,2,2026-08-27 08:00:00,235.4,No,99875114330836816103598230849118033295401538039926188474849017860713201117637,0.13,0.23,0.18,0.1,3.75,3.75,3.75,6.64,6.64,6.64,4,4,
2026-08-27 04:04:33,897552,3819717,Game 2: Both Teams Destroy Inhibitors?,prop,2,2026-08-27 08:00:00,235.4,Yes,81854944819926589964972931401821105479813137433741485394879354252929082317198,0.06,0.11,0.085,0.05,2.77,2.77,4.03,9.0,15.0,15.0,2,4,
2026-08-27 04:04:33,897552,3819717,Game 2: Both Teams Destroy Inhibitors?,prop,2,2026-08-27 08:00:00,235.4,No,17396417298449997098292297440555648929717133669849840613201094815236948458272,0.89,0.94,0.915,0.05,71.0,111.16,111.16,43.39,43.39,168.32,4,2,
2026-08-27 04:04:33,897552,3819718,Game 2: Any Player Quadra Kill?,prop,2,2026-08-27 08:00:00,235.4,Yes,5651910673790743267805589487923351198719514080257481578823979424181618495054,0.07,0.48,0.275,0.41,3.23,3.23,3.23,53.24,53.24,53.24,2,3,
2026-08-27 04:04:33,897552,3819718,Game 2: Any Player Quadra Kill?,prop,2,2026-08-27 08:00:00,235.4,No,40118722022681783159380688273218099056501654847715064828819687210461337305561,0.52,0.93,0.725,0.41,55.61,55.61,55.61,42.93,42.93,42.93,3,2,
2026-08-27 04:04:33,897552,3819719,Game 2: Any Player Penta Kill?,prop,2,2026-08-27 08:00:00,235.4,Yes,41949294629156318783669231099096929086874555104250291225292291285616509218103,0.01,0.3,0.155,0.29,0.05,0.05,0.05,1.5,1.5,1.5,1,4,
2026-08-27 04:04:33,897552,3819719,Game 2: Any Player Penta Kill?,prop,2,2026-08-27 08:00:00,235.4,No,67801395796967787158295103685488630143935942304533626865385097725573553020865,0.7,0.99,0.845,0.29,3.5,3.5,3.5,4.95,4.95,4.95,4,1,
2026-08-27 04:04:33,897552,3819720,Game 2: Odd/Even Total Kills?,odd_even,2,2026-08-27 08:00:00,235.4,Odd,21338034032794681087023903012383730065572256358799872258799736803934019559698,0.49,0.51,0.5,0.02,162.71,178.52,178.52,130.06,177.34,196.21,8,12,3.921567
2026-08-27 04:04:33,897552,3819720,Game 2: Odd/Even Total Kills?,odd_even,2,2026-08-27 08:00:00,235.4,Even,24963712927346498893576678494597025052138052286061372374954930415174529533559,0.49,0.51,0.5,0.02,123.9,164.66,179.79,171.36,189.55,189.55,12,8,3.921567
2026-08-27 04:04:33,897552,3819721,Game 3: Both Teams Slay Baron Nashor?,prop,3,2026-08-27 08:00:00,235.4,Yes,94857986183098835511623316521449976552515578357952546710375951204083291099435,0.09,0.14,0.115,0.05,2.6,2.6,2.6,9.06,19.42,19.42,4,6,
2026-08-27 04:04:33,897552,3819721,Game 3: Both Teams Slay Baron Nashor?,prop,3,2026-08-27 08:00:00,235.4,No,16438276899954408844174807449119672825103416464055275511514687459781102674047,0.86,0.91,0.885,0.05,52.33,106.74,106.74,26.25,26.25,26.25,6,4,
2026-08-27 04:04:33,897552,3819722,Game 3: Both Teams Slay a Dragon?,prop,3,2026-08-27 08:00:00,235.4,Yes,55490281811395710923545852745646101525367989072624749751832605287153522771072,0.75,0.87,0.81,0.12,21.64,21.64,21.64,25.1,25.1,25.1,4,4,
2026-08-27 04:04:33,897552,3819722,Game 3: Both Teams Slay a Dragon?,prop,3,2026-08-27 08:00:00,235.4,No,5533600940349755078440563312072914245328435073304825573763068128436318793907,0.13,0.25,0.19,0.12,3.75,3.75,3.75,7.21,7.21,7.21,4,4,
2026-08-27 04:04:33,897552,3819723,Game 3: Both Teams Destroy Inhibitors?,prop,3,2026-08-27 08:00:00,235.4,Yes,63180671436162652371809940651924141933394256207666413660858490674041737352244,0.06,0.11,0.085,0.05,3.14,3.14,4.03,9.0,15.0,15.0,2,4,
2026-08-27 04:04:33,897552,3819723,Game 3: Both Teams Destroy Inhibitors?,prop,3,2026-08-27 08:00:00,235.4,No,31636578817915136550070716131721323118763251149971990465828447193050930327286,0.89,0.94,0.915,0.05,71.0,111.16,111.16,49.18,49.18,137.53,4,2,
2026-08-27 04:04:33,897552,3819724,Game 3: Any Player Quadra Kill?,prop,3,2026-08-27 08:00:00,235.4,Yes,34901238091354682756998141471943669734194767143503625927588019142838449500489,0.07,0.99,0.53,0.92,3.23,3.23,3.23,4.95,4.95,4.95,2,1,
2026-08-27 04:04:33,897552,3819724,Game 3: Any Player Quadra Kill?,prop,3,2026-08-27 08:00:00,235.4,No,7063168472460094254534619869108346146906613069297783182686728004861215962442,0.01,0.93,0.47,0.92,0.05,0.05,0.05,42.93,42.93,42.93,1,2,
2026-08-27 04:04:33,897552,3819725,Game 3: Any Player Penta Kill?,prop,3,2026-08-27 08:00:00,235.4,Yes,92902211979480672502365507937562405194199402733147676408319449680579658871816,0.01,0.4,0.205,0.39,0.05,0.05,0.05,2.0,2.0,2.0,1,2,
2026-08-27 04:04:33,897552,3819725,Game 3: Any Player Penta Kill?,prop,3,2026-08-27 08:00:00,235.4,No,21259695398398184684127239624340582956021194870341553838787937061002133534238,0.6,0.99,0.795,0.39,3.0,3.0,3.0,4.95,4.95,4.95,2,1,
2026-08-27 04:04:33,897552,3819726,Game 3: Odd/Even Total Kills?,odd_even,3,2026-08-27 08:00:00,235.4,Odd,49235901489692333839457764305468209843266178466118786444327810640457661844620,0.49,0.51,0.5,0.02,136.4,164.9,180.03,161.8,179.99,189.34,11,9,
2026-08-27 04:04:33,897552,3819726,Game 3: Odd/Even Total Kills?,odd_even,3,2026-08-27 08:00:00,235.4,Even,8009625633648591931914529857680525759570420350926014304701562959156213165156,0.49,0.51,0.5,0.02,153.2,169.01,176.66,143.6,176.1,194.97,9,11,
2026-08-27 04:04:33,897552,3819727,Game 4: Both Teams Slay Baron Nashor?,prop,4,2026-08-27 08:00:00,235.4,Yes,21438299373607960193738127753888895080585940592024145773266530978059508706958,0.07,0.99,0.53,0.92,0.5,0.5,0.5,124.93,124.93,124.93,2,1,
2026-08-27 04:04:33,897552,3819727,Game 4: Both Teams Slay Baron Nashor?,prop,4,2026-08-27 08:00:00,235.4,No,92910832829884935075770082752572823408174896916210408811837091779259152778918,0.01,0.93,0.47,0.92,1.26,1.26,1.26,6.66,6.66,6.66,1,2,
2026-08-27 04:04:33,897552,3819728,Game 4: Both Teams Slay a Dragon?,prop,4,2026-08-27 08:00:00,235.4,Yes,48614947769686549902000858092929091985428213830788130781450076133393629880438,0.01,0.99,0.5,0.98,1.26,1.26,1.26,124.93,124.93,124.93,1,1,
2026-08-27 04:04:33,897552,3819728,Game 4: Both Teams Slay a Dragon?,prop,4,2026-08-27 08:00:00,235.4,No,113259824753801357793353562669538096736107809448863619416101789766877417773798,0.01,0.99,0.5,0.98,1.26,1.26,1.26,124.94,124.94,124.94,1,1,
2026-08-27 04:04:33,897552,3819729,Game 4: Both Teams Destroy Inhibitors?,prop,4,2026-08-27 08:00:00,235.4,Yes,43418393290241468309973979193296802228238194713259224689848870930200298898995,0.06,0.99,0.525,0.93,1.72,1.72,2.42,124.93,124.93,124.93,3,1,
2026-08-27 04:04:33,897552,3819729,Game 4: Both Teams Destroy Inhibitors?,prop,4,2026-08-27 08:00:00,235.4,No,76884580128712542076466321498568753188008507076251166100710634449803172865121,0.01,0.94,0.475,0.93,1.26,1.26,1.26,30.81,30.81,99.61,1,3,
2026-08-27 04:04:33,897552,3819730,Game 4: Any Player Quadra Kill?,prop,4,2026-08-27 08:00:00,235.4,Yes,103747190943428282233725437292197982451881537497627190652359439964667134567688,0.07,0.99,0.53,0.92,2.02,2.02,2.02,4.95,4.95,4.95,2,1,
2026-08-27 04:04:33,897552,3819730,Game 4: Any Player Quadra Kill?,prop,4,2026-08-27 08:00:00,235.4,No,71297888570114891264037298949676919830954016853423503460388763990472130449478,0.01,0.93,0.47,0.92,0.05,0.05,0.05,26.83,26.83,26.83,1,2,
2026-08-27 04:04:33,897552,3819731,Game 4: Any Player Penta Kill?,prop,4,2026-08-27 08:00:00,235.4,Yes,9392937854280753015979881994546921573873296104824528386381410717791086538086,0.01,0.4,0.205,0.39,0.05,0.05,0.05,2.0,2.0,2.0,1,2,
