ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-09-22 02:00:06,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,239.9,⁠Movistar KOI Fénix,64432421270637631149205280967466089210342745667162060757705440295014158651677,0.49,0.5,0.495,0.01,1005.32,6693.06,10996.2,6117.88,7986.68,12823.72,34,34,36318.228580999996
2026-09-22 02:00:06,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,239.9,Bilibili Gaming Junior,100989198274849620700190036650514854093281491826385652289377859213596705285886,0.5,0.51,0.505,0.01,6113.29,7775.49,11881.06,1088.78,7693.22,12952.61,34,34,36318.228580999996
2026-09-22 02:00:06,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,239.9,Yes,34927516884886595368668487898418193007511924316274873831078448941358154349291,0.02,0.98,0.5,0.96,1.16,1.16,1.16,257.52,257.52,257.52,2,2,
2026-09-22 02:00:06,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,239.9,No,6165867510159100767781094905126528064960112332699881632541077270816466125761,0.02,0.98,0.5,0.96,3.01,3.01,3.01,107.36,107.36,107.36,2,2,
2026-09-22 02:00:06,1055669,4776864,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-22 06:00:00,239.9,Yes,48625399188750038891313912569846553257987057866869254843966792562158236709728,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-22 02:00:06,1055669,4776864,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-22 06:00:00,239.9,No,92756263356994850766117321068627320036969936499040387887809235507586324180702,0.02,0.98,0.5,0.96,1.16,1.16,1.16,273.33,273.33,273.33,2,2,
2026-09-22 02:00:06,1055669,4776865,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-22 06:00:00,239.9,Yes,18107488013253950448112542434667177101727712766557362907162803765578430947291,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-22 02:00:06,1055669,4776865,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-22 06:00:00,239.9,No,114813795021252952121598119472151039740429256656936316958286645376673172888092,0.02,0.98,0.5,0.96,3.16,3.16,3.16,106.32,106.32,106.32,2,2,
2026-09-22 02:00:06,1055669,4776866,Game 1: Any Player Quadra Kill?,prop,1,2026-09-22 06:00:00,239.9,Yes,108285186944327450625865194883914279760802890017152713722689602904879603690881,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-22 02:00:06,1055669,4776866,Game 1: Any Player Quadra Kill?,prop,1,2026-09-22 06:00:00,239.9,No,72498297220911078372591267097481066205436784580622537349240500065865313616012,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-22 02:00:06,1055669,4776867,Game 1: Any Player Penta Kill?,prop,1,2026-09-22 06:00:00,239.9,Yes,33528638282420609493600298281679547127339903401928446919184140972138808043757,0.01,0.39,0.2,0.38,0.2,0.2,0.2,14.87,14.87,14.87,1,8,
2026-09-22 02:00:06,1055669,4776867,Game 1: Any Player Penta Kill?,prop,1,2026-09-22 06:00:00,239.9,No,61632068103475802557175591443958708629577335453784421647382838165062532974751,0.61,0.99,0.8,0.38,23.13,23.13,23.13,19.8,19.8,19.8,8,1,
2026-09-22 02:00:06,1055669,4776868,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-22 06:00:00,239.9,Odd,25063430174997774925969807881074591422058893076664732997711809476385110778419,0.03,0.97,0.5,0.94,4.94,7.31,7.31,229.7,465.72,465.72,3,3,
2026-09-22 02:00:06,1055669,4776868,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-22 06:00:00,239.9,Even,111405941372455888393613028899936607616425465089645111042717095100266291120370,0.03,0.97,0.5,0.94,4.93,7.31,7.31,230.14,464.92,464.92,3,3,
2026-09-22 02:05:15,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,234.7,⁠Movistar KOI Fénix,64432421270637631149205280967466089210342745667162060757705440295014158651677,0.49,0.5,0.495,0.01,1812.17,8530.53,12878.92,6166.22,8825.96,12135.16,33,33,36318.228580999996
2026-09-22 02:05:15,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,234.7,Bilibili Gaming Junior,100989198274849620700190036650514854093281491826385652289377859213596705285886,0.5,0.51,0.505,0.01,6156.97,8544.23,11333.33,1961.93,9739.68,15058.82,33,33,36318.228580999996
2026-09-22 02:05:15,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,234.7,Yes,34927516884886595368668487898418193007511924316274873831078448941358154349291,0.02,0.98,0.5,0.96,1.16,1.16,1.16,257.52,257.52,257.52,2,2,
2026-09-22 02:05:15,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,234.7,No,6165867510159100767781094905126528064960112332699881632541077270816466125761,0.02,0.98,0.5,0.96,3.01,3.01,3.01,107.36,107.36,107.36,2,2,
2026-09-22 02:05:15,1055669,4776864,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-22 06:00:00,234.7,Yes,48625399188750038891313912569846553257987057866869254843966792562158236709728,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-22 02:05:15,1055669,4776864,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-22 06:00:00,234.7,No,92756263356994850766117321068627320036969936499040387887809235507586324180702,0.02,0.98,0.5,0.96,1.16,1.16,1.16,273.33,273.33,273.33,2,2,
2026-09-22 02:05:15,1055669,4776865,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-22 06:00:00,234.7,Yes,18107488013253950448112542434667177101727712766557362907162803765578430947291,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-22 02:05:15,1055669,4776865,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-22 06:00:00,234.7,No,114813795021252952121598119472151039740429256656936316958286645376673172888092,0.02,0.98,0.5,0.96,3.16,3.16,3.16,106.32,106.32,106.32,2,2,
2026-09-22 02:05:15,1055669,4776866,Game 1: Any Player Quadra Kill?,prop,1,2026-09-22 06:00:00,234.7,Yes,108285186944327450625865194883914279760802890017152713722689602904879603690881,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-22 02:05:15,1055669,4776866,Game 1: Any Player Quadra Kill?,prop,1,2026-09-22 06:00:00,234.7,No,72498297220911078372591267097481066205436784580622537349240500065865313616012,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-22 02:05:15,1055669,4776867,Game 1: Any Player Penta Kill?,prop,1,2026-09-22 06:00:00,234.7,Yes,33528638282420609493600298281679547127339903401928446919184140972138808043757,0.01,0.39,0.2,0.38,0.2,0.2,0.2,14.87,14.87,14.87,1,8,
2026-09-22 02:05:15,1055669,4776867,Game 1: Any Player Penta Kill?,prop,1,2026-09-22 06:00:00,234.7,No,61632068103475802557175591443958708629577335453784421647382838165062532974751,0.61,0.99,0.8,0.38,23.13,23.13,23.13,19.8,19.8,19.8,8,1,
2026-09-22 02:05:15,1055669,4776868,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-22 06:00:00,234.7,Odd,25063430174997774925969807881074591422058893076664732997711809476385110778419,0.03,0.97,0.5,0.94,4.94,7.31,7.31,229.7,465.72,465.72,3,3,
2026-09-22 02:05:15,1055669,4776868,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-22 06:00:00,234.7,Even,111405941372455888393613028899936607616425465089645111042717095100266291120370,0.03,0.97,0.5,0.94,4.93,7.31,7.31,230.14,464.92,464.92,3,3,
2026-09-22 02:10:22,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,229.6,⁠Movistar KOI Fénix,64432421270637631149205280967466089210342745667162060757705440295014158651677,0.49,0.5,0.495,0.01,2182.07,8412.53,12760.92,6179.72,11069.2,14373.4,31,31,36737.497038
2026-09-22 02:10:22,1055669,4776862,LoL: ⁠Movistar KOI Fénix vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,series,,2026-09-22 06:00:00,229.6,Bilibili Gaming Junior,100989198274849620700190036650514854093281491826385652289377859213596705285886,0.5,0.51,0.505,0.01,6170.47,10534.99,13319.84,2347.03,9553.31,14872.45,31,31,36737.497038
2026-09-22 02:10:22,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,229.6,Yes,34927516884886595368668487898418193007511924316274873831078448941358154349291,0.02,0.98,0.5,0.96,1.16,1.16,1.16,257.52,257.52,257.52,2,2,
2026-09-22 02:10:22,1055669,4776863,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-22 06:00:00,229.6,No,6165867510159100767781094905126528064960112332699881632541077270816466125761,0.02,0.98,0.5,0.96,3.01,3.01,3.01,107.36,107.36,107.36,2,2,
