ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-08-18 03:40:11,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-2.5,Yes,15474866740545045541180949653535176243296424953363278172898801152318363046295,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,0
2026-08-18 03:40:11,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-2.5,No,65411400838130650732301607933455640189113235641479157347243722091258828722653,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,0
2026-08-18 03:45:13,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-7.5,Yes,15474866740545045541180949653535176243296424953363278172898801152318363046295,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:45:13,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-7.5,No,65411400838130650732301607933455640189113235641479157347243722091258828722653,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:50:16,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-12.5,Yes,15474866740545045541180949653535176243296424953363278172898801152318363046295,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:50:16,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-12.5,No,65411400838130650732301607933455640189113235641479157347243722091258828722653,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:53:14,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-15.5,Yes,15474866740545045541180949653535176243296424953363278172898801152318363046295,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:53:14,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-15.5,No,65411400838130650732301607933455640189113235641479157347243722091258828722653,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:58:16,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-20.5,Yes,15474866740545045541180949653535176243296424953363278172898801152318363046295,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
2026-08-18 03:58:16,868823,3687929,Will G2 Caps Go Bald in 2026?,other,,2026-08-18 03:37:44,-20.5,No,65411400838130650732301607933455640189113235641479157347243722091258828722653,0.01,0.99,0.5,0.98,5.26,5.26,5.26,520.74,520.74,520.74,1,1,
