ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-08-19 01:00:04,848828,3583737,LoL: KT Rolster Challengers vs T1 Academy - Game 1 Winner,map,1,2026-08-19 05:00:00,239.9,KT Rolster Challengers,49185727758825679122169579185868760938937036208612395921604133777318921295966,0.44,0.45,0.445,0.01,4953.82,5441.25,6354.07,50.59,3031.38,6290.57,23,18,656.904759
2026-08-19 01:00:04,848828,3583737,LoL: KT Rolster Challengers vs T1 Academy - Game 1 Winner,map,1,2026-08-19 05:00:00,239.9,T1 Academy,55949872950475124529048527736859147383085588690641192892482734204300692740845,0.55,0.56,0.555,0.01,59.61,3298.81,6684.84,6436.61,7128.41,8508.96,18,23,656.904759
2026-08-19 01:00:04,848828,3583738,LoL: KT Rolster Challengers vs T1 Academy - Game 2 Winner,map,2,2026-08-19 05:00:00,239.9,KT Rolster Challengers,93555497541270421461322366386618985852806380942326642085537965709080267680123,0.45,0.46,0.455,0.01,2485.28,5020.03,6554.76,187.01,6061.3,6286.77,24,19,155.5
2026-08-19 01:00:04,848828,3583738,LoL: KT Rolster Challengers vs T1 Academy - Game 2 Winner,map,2,2026-08-19 05:00:00,239.9,T1 Academy,44176560822449689547549497625437272950342093262437125497652429075282990139865,0.54,0.55,0.545,0.01,211.99,6444.17,6662.81,3157.72,6522.97,8809.04,19,24,155.5
2026-08-19 01:00:04,848828,3583739,LoL: KT Rolster Challengers vs T1 Academy (BO3) - LCK Challengers League Rounds 3-4 Challenge Group,series,,2026-08-19 05:00:00,239.9,KT Rolster Challengers,17345763232198914381684095290232413846036591751352216180826307439939412129505,0.42,0.43,0.425,0.01,10419.6,13431.17,14249.75,46099.94,52393.65,57761.12,31,37,8102.4769670000005
2026-08-19 01:00:04,848828,3583739,LoL: KT Rolster Challengers vs T1 Academy (BO3) - LCK Challengers League Rounds 3-4 Challenge Group,series,,2026-08-19 05:00:00,239.9,T1 Academy,95550434880918399322615488107844079657352953154291246072100994283074417918284,0.57,0.58,0.575,0.01,61100.72,68500.54,74527.07,14734.51,19329.87,20710.28,35,31,8102.4769670000005
2026-08-19 01:00:04,848828,3583740,Games Total: O/U 2.5,total_games,,2026-08-19 05:00:00,239.9,Over,55768182733779001196984898309843807759665531841475893376653463852787088010137,0.48,0.49,0.485,0.01,236.34,7685.32,8587.03,4216.53,10896.09,11003.09,25,17,239.93877099999997
2026-08-19 01:00:04,848828,3583740,Games Total: O/U 2.5,total_games,,2026-08-19 05:00:00,239.9,Under,78429960540367274584769934447076714682866783434919169367732233189000725962729,0.51,0.52,0.515,0.01,4224.52,10576.02,10669.02,260.66,9179.68,10330.04,17,25,239.93877099999997
2026-08-19 01:00:04,848828,3583741,Game Handicap: T1.A (-1.5) vs KT Rolster Challengers (+1.5),handicap,,2026-08-19 05:00:00,239.9,T1 Academy,71424602782115524467415091604063148886392690468745859320826554880708762836270,0.3,0.32,0.31,0.02,247.7,3531.87,3642.37,3455.46,3808.17,4213.17,17,16,43.364052
2026-08-19 01:00:04,848828,3583741,Game Handicap: T1.A (-1.5) vs KT Rolster Challengers (+1.5),handicap,,2026-08-19 05:00:00,239.9,KT Rolster Challengers,20897818726589366716932183840720575041809936198365413952330997424893637986188,0.68,0.7,0.69,0.02,7181.87,7848.16,8568.16,594.67,9259.5,9574.0,16,17,43.364052
